"","package","ctv","core"
"2678","lava.tobit","Psychometrics",FALSE
"2679","lavaan","Psychometrics",TRUE
"2680","lavaan.survey","Psychometrics",FALSE
"2681","lba","Psychometrics",FALSE
"2682","LCAvarsel","Psychometrics",FALSE
"2683","lcda","Psychometrics",FALSE
"2684","lisrelToR","Psychometrics",FALSE
"2685","lme4","Psychometrics",FALSE
"2686","LNIRT","Psychometrics",FALSE
"2687","lordif","Psychometrics",FALSE
"2688","lsl","Psychometrics",FALSE
"2689","lslx","Psychometrics",FALSE
"2690","ltbayes","Psychometrics",FALSE
"2691","ltm","Psychometrics",TRUE
"2692","MASS","Psychometrics",FALSE
"2693","MBESS","Psychometrics",FALSE
"2694","MCAvariants","Psychometrics",FALSE
"2695","MCMCglmm","Psychometrics",FALSE
"2696","MCMCpack","Psychometrics",FALSE
"2697","medflex","Psychometrics",FALSE
"2698","mediation","Psychometrics",FALSE
"2699","metaSEM","Psychometrics",FALSE
"2700","MIIVsem","Psychometrics",FALSE
"2701","mirt","Psychometrics",TRUE
"2702","mirtCAT","Psychometrics",FALSE
"2703","mirtjml","Psychometrics",FALSE
"2704","missMDA","Psychometrics",FALSE
"2705","mixRasch","Psychometrics",FALSE
"2706","MLCIRTwithin","Psychometrics",FALSE
"2707","MLDS","Psychometrics",FALSE
"2708","modelfree","Psychometrics",FALSE
"2709","mokken","Psychometrics",TRUE
"2710","MplusAutomation","Psychometrics",FALSE
"2711","mpt","Psychometrics",FALSE
"2712","MPTinR","Psychometrics",FALSE
"2713","mRm","Psychometrics",FALSE
"2714","mudfold","Psychometrics",FALSE
"2715","MultiLCIRT","Psychometrics",FALSE
"2716","multiplex","Psychometrics",FALSE
"2717","multiway","Psychometrics",FALSE
"2718","munfold","Psychometrics",FALSE
"2719","NetworkToolbox","Psychometrics",FALSE
"2720","nFactors","Psychometrics",FALSE
"2721","nlme","Psychometrics",FALSE
"2722","nlsem","Psychometrics",FALSE
"2723","nsprcomp","Psychometrics",FALSE
"2724","OpenMx","Psychometrics",TRUE
"2725","optiscale","Psychometrics",FALSE
"2726","ordinal","Psychometrics",FALSE
"2727","pairwise","Psychometrics",FALSE
"2728","paran","Psychometrics",FALSE
"2729","pathmox","Psychometrics",FALSE
"2730","pcaPP","Psychometrics",FALSE
"2731","pcFactorStan","Psychometrics",FALSE
"2732","pcIRT","Psychometrics",FALSE
"2733","PCMRS","Psychometrics",FALSE
"2734","piecewiseSEM","Psychometrics",FALSE
"2735","pks","Psychometrics",FALSE
"2736","PLMIX","Psychometrics",FALSE
"2737","PLmixed","Psychometrics",FALSE
"2738","plotSEMM","Psychometrics",FALSE
"2739","plRasch","Psychometrics",FALSE
"2740","pls","Psychometrics",FALSE
"2741","plspm","Psychometrics",FALSE
"2742","poLCA","Psychometrics",FALSE
"2743","polycor","Psychometrics",FALSE
"2744","PP","Psychometrics",FALSE
"2745","prefmod","Psychometrics",TRUE
"2746","profileR","Psychometrics",FALSE
"2747","pscl","Psychometrics",FALSE
"2748","psy","Psychometrics",TRUE
"2749","psych","Psychometrics",TRUE
"2750","psychometric","Psychometrics",FALSE
"2751","psychomix","Psychometrics",FALSE
"2752","psychotools","Psychometrics",FALSE
"2753","psychotree","Psychometrics",TRUE
"2754","psychTools","Psychometrics",FALSE
"2755","psyphy","Psychometrics",FALSE
"2756","PTAk","Psychometrics",FALSE
"2757","pwrRasch","Psychometrics",FALSE
"2758","qcv","Psychometrics",FALSE
"2759","qgraph","Psychometrics",FALSE
"2760","QuantPsyc","Psychometrics",FALSE
"2761","quickpsy","Psychometrics",FALSE
"2762","randomLCA","Psychometrics",FALSE
"2763","RaschSampler","Psychometrics",FALSE
"2764","regsem","Psychometrics",FALSE
"2765","REQS","Psychometrics",FALSE
"2766","rpf","Psychometrics",FALSE
"2767","rrum","Psychometrics",FALSE
"2768","rsem","Psychometrics",FALSE
"2769","sem","Psychometrics",TRUE
"2770","semdiag","Psychometrics",FALSE
"2771","semds","Psychometrics",FALSE
"2772","SEMModComp","Psychometrics",FALSE
"2773","semPlot","Psychometrics",FALSE
"2774","semPLS","Psychometrics",FALSE
"2775","semTools","Psychometrics",FALSE
"2776","semtree","Psychometrics",FALSE
"2777","SensoMineR","Psychometrics",FALSE
"2778","ShinyItemAnalysis","Psychometrics",FALSE
"2779","Sim.DiffProc","Psychometrics",FALSE
"2780","simcdm","Psychometrics",FALSE
"2781","simsem","Psychometrics",FALSE
"2782","sirt","Psychometrics",FALSE
"2783","smacof","Psychometrics",TRUE
"2784","smds","Psychometrics",FALSE
"2785","soc.ca","Psychometrics",FALSE
"2786","SparseFactorAnalysis","Psychometrics",FALSE
"2787","sparseSEM","Psychometrics",FALSE
"2788","STARTS","Psychometrics",FALSE
"2789","subscore","Psychometrics",FALSE
"2790","superMDS","Psychometrics",FALSE
"2791","systemfit","Psychometrics",FALSE
"2792","TAM","Psychometrics",TRUE
"2793","TestDataImputation","Psychometrics",FALSE
"2794","TestScorer","Psychometrics",FALSE
"2795","ThreeWay","Psychometrics",FALSE
"2796","TreeBUGS","Psychometrics",FALSE
"2797","TripleR","Psychometrics",FALSE
"2798","vegan","Psychometrics",TRUE
"2799","VGAM","Psychometrics",FALSE
"2800","wCorr","Psychometrics",FALSE
"2801","WrightMap","Psychometrics",FALSE
"2802","xgobi","Psychometrics",FALSE
"2803","xxIRT","Psychometrics",FALSE
"2804","animation","ReproducibleResearch",FALSE
"2805","apsrtable","ReproducibleResearch",FALSE
"2806","archivist","ReproducibleResearch",FALSE
"2807","bibtex","ReproducibleResearch",FALSE
"2808","brew","ReproducibleResearch",FALSE
"2809","checkpoint","ReproducibleResearch",FALSE
"2810","DT","ReproducibleResearch",FALSE
"2811","exams","ReproducibleResearch",FALSE
"2812","formatR","ReproducibleResearch",FALSE
"2813","formattable","ReproducibleResearch",FALSE
"2814","highlight","ReproducibleResearch",FALSE
"2815","highr","ReproducibleResearch",FALSE
"2816","Hmisc","ReproducibleResearch",TRUE
"2817","htmlTable","ReproducibleResearch",FALSE
"2818","htmltools","ReproducibleResearch",FALSE
"2819","HTMLUtils","ReproducibleResearch",FALSE
"2820","humanFormat","ReproducibleResearch",FALSE
"2821","hwriter","ReproducibleResearch",FALSE
"2822","kfigr","ReproducibleResearch",FALSE
"2823","knitcitations","ReproducibleResearch",FALSE
"2824","knitLatex","ReproducibleResearch",FALSE
"2825","knitr","ReproducibleResearch",TRUE
"2826","latex2exp","ReproducibleResearch",FALSE
"2827","lazyWeave","ReproducibleResearch",FALSE
"2828","lubridate","ReproducibleResearch",FALSE
"2829","markdown","ReproducibleResearch",FALSE
"2830","memisc","ReproducibleResearch",FALSE
"2831","miniCRAN","ReproducibleResearch",FALSE
"2832","NMOF","ReproducibleResearch",FALSE
"2833","packrat","ReproducibleResearch",FALSE
"2834","pander","ReproducibleResearch",FALSE
"2835","papeR","ReproducibleResearch",FALSE
"2836","prettyunits","ReproducibleResearch",FALSE
"2837","quantreg","ReproducibleResearch",FALSE
"2838","R.cache","ReproducibleResearch",FALSE
"2839","R.rsp","ReproducibleResearch",FALSE
"2840","R2HTML","ReproducibleResearch",TRUE
"2841","R2PPT","ReproducibleResearch",FALSE
"2842","R2wd","ReproducibleResearch",FALSE
"2843","rapport","ReproducibleResearch",FALSE
"2844","rbundler","ReproducibleResearch",FALSE
"2845","RefManageR","ReproducibleResearch",FALSE
"2846","reporttools","ReproducibleResearch",FALSE
"2847","resumer","ReproducibleResearch",FALSE
"2848","rmarkdown","ReproducibleResearch",FALSE
"2849","rms","ReproducibleResearch",TRUE
"2850","rprintf","ReproducibleResearch",FALSE
"2851","rtf","ReproducibleResearch",FALSE
"2852","SortableHTMLTables","ReproducibleResearch",FALSE
"2853","sparktex","ReproducibleResearch",FALSE
"2854","stargazer","ReproducibleResearch",FALSE
"2855","suRtex","ReproducibleResearch",FALSE
"2856","tables","ReproducibleResearch",FALSE
"2857","texreg","ReproducibleResearch",FALSE
"2858","tikzDevice","ReproducibleResearch",FALSE
"2859","tth","ReproducibleResearch",FALSE
"2860","tufterhandout","ReproducibleResearch",FALSE
"2861","xtable","ReproducibleResearch",TRUE
"2862","ztable","ReproducibleResearch",FALSE
"2863","cluster","Robust",FALSE
"2864","complmrob","Robust",FALSE
"2865","covRobust","Robust",FALSE
"2866","coxrobust","Robust",FALSE
"2867","distr","Robust",FALSE
"2868","drgee","Robust",FALSE
"2869","genie","Robust",FALSE
"2870","georob","Robust",FALSE
"2871","Gmedian","Robust",FALSE
"2872","GSE","Robust",FALSE
"2873","lqmm","Robust",FALSE
"2874","MASS","Robust",TRUE
"2875","mblm","Robust",FALSE
"2876","metaplus","Robust",FALSE
"2877","multinomRob","Robust",FALSE
"2878","mvoutlier","Robust",FALSE
"2879","otrimle","Robust",FALSE
"2880","OutlierDC","Robust",FALSE
"2881","OutlierDM","Robust",FALSE
"2882","pcaPP","Robust",FALSE
"2883","quantreg","Robust",FALSE
"2884","RandVar","Robust",FALSE
"2885","roahd","Robust",FALSE
"2886","RobAStBase","Robust",FALSE
"2887","robcor","Robust",FALSE
"2888","robeth","Robust",FALSE
"2889","robfilter","Robust",FALSE
"2890","RobLox","Robust",FALSE
"2891","RobLoxBioC","Robust",FALSE
"2892","RobPer","Robust",FALSE
"2893","RobRex","Robust",FALSE
"2894","RobRSVD","Robust",FALSE
"2895","robumeta","Robust",FALSE
"2896","robust","Robust",TRUE
"2897","RobustAFT","Robust",FALSE
"2898","robustbase","Robust",TRUE
"2899","robustDA","Robust",FALSE
"2900","robustgam","Robust",FALSE
"2901","robustlmm","Robust",FALSE
"2902","robustloggamma","Robust",FALSE
"2903","robustreg","Robust",FALSE
"2904","robustX","Robust",FALSE
"2905","ROptEst","Robust",FALSE
"2906","ROptRegTS","Robust",FALSE
"2907","rorutadis","Robust",FALSE
"2908","rospca","Robust",FALSE
"2909","rpca","Robust",FALSE
"2910","rrcov","Robust",TRUE
"2911","rrcovHD","Robust",FALSE
"2912","rrcovNA","Robust",FALSE
"2913","RSKC","Robust",FALSE
"2914","sandwich","Robust",FALSE
"2915","snipEM","Robust",FALSE
"2916","ssmrob","Robust",FALSE
"2917","tclust","Robust",FALSE
"2918","TEEReg","Robust",FALSE
"2919","walrus","Robust",FALSE
"2920","WRS2","Robust",FALSE
"2921","acepack","SocialSciences",FALSE
"2922","Amelia","SocialSciences",FALSE
"2923","aod","SocialSciences",FALSE
"2924","arm","SocialSciences",FALSE
"2925","betareg","SocialSciences",FALSE
"2926","biglm","SocialSciences",FALSE
"2927","BMA","SocialSciences",FALSE
"2928","boot","SocialSciences",TRUE
"2929","bootstrap","SocialSciences",FALSE
"2930","brglm","SocialSciences",FALSE
"2931","car","SocialSciences",TRUE
"2932","catspec","SocialSciences",FALSE
"2933","class","SocialSciences",FALSE
"2934","demography","SocialSciences",FALSE
"2935","dispmod","SocialSciences",FALSE
"2936","dr","SocialSciences",FALSE
"2937","effects","SocialSciences",TRUE
"2938","ergm","SocialSciences",FALSE
"2939","exactLoglinTest","SocialSciences",FALSE
"2940","gam","SocialSciences",TRUE
"2941","gee","SocialSciences",FALSE
"2942","geepack","SocialSciences",FALSE
"2943","gmodels","SocialSciences",FALSE
"2944","gnm","SocialSciences",FALSE
"2945","gss","SocialSciences",FALSE
"2946","Hmisc","SocialSciences",TRUE
"2947","influence.ME","SocialSciences",FALSE
"2948","latentnet","SocialSciences",FALSE
"2949","leaps","SocialSciences",FALSE
"2950","lme4","SocialSciences",TRUE
"2951","lmeSplines","SocialSciences",FALSE
"2952","lmm","SocialSciences",FALSE
"2953","lmtest","SocialSciences",TRUE
"2954","locfit","SocialSciences",FALSE
"2955","logistf","SocialSciences",FALSE
"2956","logmult","SocialSciences",FALSE
"2957","lsmeans","SocialSciences",TRUE
"2958","MASS","SocialSciences",TRUE
"2959","Matching","SocialSciences",FALSE
"2960","MatchIt","SocialSciences",FALSE
"2961","MCMCglmm","SocialSciences",TRUE
"2962","mgcv","SocialSciences",TRUE
"2963","mi","SocialSciences",TRUE
"2964","mice","SocialSciences",TRUE
"2965","mitools","SocialSciences",FALSE
"2966","mix","SocialSciences",FALSE
"2967","mlogit","SocialSciences",FALSE
"2968","MNP","SocialSciences",FALSE
"2969","multcomp","SocialSciences",TRUE
"2970","multgee","SocialSciences",FALSE
"2971","multinomRob","SocialSciences",FALSE
"2972","multiplex","SocialSciences",FALSE
"2973","mvnmle","SocialSciences",FALSE
"2974","network","SocialSciences",FALSE
"2975","nlme","SocialSciences",TRUE
"2976","nlstools","SocialSciences",FALSE
"2977","nnet","SocialSciences",TRUE
"2978","norm","SocialSciences",FALSE
"2979","np","SocialSciences",FALSE
"2980","optmatch","SocialSciences",FALSE
"2981","PAFit","SocialSciences",FALSE
"2982","pan","SocialSciences",FALSE
"2983","perturb","SocialSciences",FALSE
"2984","PSAgraphics","SocialSciences",FALSE
"2985","pscl","SocialSciences",FALSE
"2986","quantreg","SocialSciences",TRUE
"2987","qvcalc","SocialSciences",FALSE
"2988","rms","SocialSciences",TRUE
"2989","RSiena","SocialSciences",FALSE
"2990","sandwich","SocialSciences",TRUE
"2991","simpleboot","SocialSciences",FALSE
"2992","sm","SocialSciences",FALSE
"2993","sna","SocialSciences",FALSE
"2994","spatial","SocialSciences",FALSE
"2995","statnet","SocialSciences",FALSE
"2996","survey","SocialSciences",TRUE
"2997","survival","SocialSciences",TRUE
"2998","vcd","SocialSciences",FALSE
"2999","VGAM","SocialSciences",TRUE
"3000","VIM","SocialSciences",FALSE
"3001","visreg","SocialSciences",FALSE
"3002","Zelig","SocialSciences",FALSE
"3003","ade4","Spatial",FALSE
"3004","adehabitatHR","Spatial",FALSE
"3005","adehabitatHS","Spatial",FALSE
"3006","adehabitatLT","Spatial",FALSE
"3007","adehabitatMA","Spatial",FALSE
"3008","ads","Spatial",FALSE
"3009","akima","Spatial",FALSE
"3010","AMOEBA","Spatial",FALSE
"3011","areal","Spatial",FALSE
"3012","ash","Spatial",FALSE
"3013","aspace","Spatial",FALSE
"3014","automap","Spatial",FALSE
"3015","CARBayes","Spatial",FALSE
"3016","cartogram","Spatial",FALSE
"3017","cartography","Spatial",FALSE
"3018","classInt","Spatial",TRUE
"3019","cleangeo","Spatial",FALSE
"3020","CompRandFld","Spatial",FALSE
"3021","constrainedKriging","Spatial",FALSE
"3022","cshapes","Spatial",FALSE
"3023","dbmss","Spatial",FALSE
"3024","DCluster","Spatial",TRUE
"3025","deldir","Spatial",TRUE
"3026","diseasemapping","Spatial",FALSE
"3027","DSpat","Spatial",FALSE
"3028","ecespa","Spatial",FALSE
"3029","ExceedanceTools","Spatial",FALSE
"3030","fields","Spatial",FALSE
"3031","FieldSim","Spatial",FALSE
"3032","FRK","Spatial",FALSE
"3033","gdalUtils","Spatial",FALSE
"3034","gdistance","Spatial",FALSE
"3035","geoaxe","Spatial",FALSE
"3036","geogrid","Spatial",FALSE
"3037","geojson","Spatial",FALSE
"3038","geojsonio","Spatial",FALSE
"3039","GEOmap","Spatial",FALSE
"3040","geomapdata","Spatial",FALSE
"3041","geometa","Spatial",FALSE
"3042","geonames","Spatial",FALSE
"3043","geonapi","Spatial",FALSE
"3044","geoR","Spatial",TRUE
"3045","geoRglm","Spatial",FALSE
"3046","georob","Spatial",FALSE
"3047","geosapi","Spatial",FALSE
"3048","geospacom","Spatial",FALSE
"3049","geosphere","Spatial",FALSE
"3050","geospt","Spatial",FALSE
"3051","geostatsp","Spatial",FALSE
"3052","ggmap","Spatial",FALSE
"3053","ggsn","Spatial",FALSE
"3054","gmt","Spatial",FALSE
"3055","GriegSmith","Spatial",FALSE
"3056","gstat","Spatial",TRUE
"3057","Guerry","Spatial",FALSE
"3058","GWmodel","Spatial",FALSE
"3059","gwrr","Spatial",FALSE
"3060","HSAR","Spatial",FALSE
"3061","igraph","Spatial",FALSE
"3062","inlmisc","Spatial",FALSE
"3063","intamap","Spatial",FALSE
"3064","ipdw","Spatial",FALSE
"3065","landsat","Spatial",FALSE
"3066","landscapemetrics","Spatial",FALSE
"3067","latticeDensity","Spatial",FALSE
"3068","lawn","Spatial",FALSE
"3069","lctools","Spatial",FALSE
"3070","leaflet","Spatial",FALSE
"3071","leafletR","Spatial",FALSE
"3072","lwgeom","Spatial",FALSE
"3073","magclass","Spatial",FALSE
"3074","mapdata","Spatial",FALSE
"3075","mapedit","Spatial",FALSE
"3076","mapmisc","Spatial",FALSE
"3077","mapproj","Spatial",FALSE
"3078","maps","Spatial",FALSE
"3079","maptools","Spatial",TRUE
"3080","mapview","Spatial",FALSE
"3081","marmap","Spatial",FALSE
"3082","MBA","Spatial",FALSE
"3083","McSpatial","Spatial",FALSE
"3084","micromap","Spatial",FALSE
"3085","ModelMap","Spatial",FALSE
"3086","ncdf4","Spatial",FALSE
"3087","ncf","Spatial",FALSE
"3088","ngspatial","Spatial",FALSE
"3089","nlme","Spatial",FALSE
"3090","OasisR","Spatial",FALSE
"3091","OpenStreetMap","Spatial",FALSE
"3092","osmar","Spatial",FALSE
"3093","ows4R","Spatial",FALSE
"3094","pastecs","Spatial",FALSE
"3095","PBSmapping","Spatial",FALSE
"3096","PBSmodelling","Spatial",FALSE
"3097","plotGoogleMaps","Spatial",FALSE
"3098","plotKML","Spatial",FALSE
"3099","postGIStools","Spatial",FALSE
"3100","PReMiuM","Spatial",FALSE
"3101","ProbitSpatial","Spatial",FALSE
"3102","qualmap","Spatial",FALSE
"3103","quickmapr","Spatial",FALSE
"3104","ramps","Spatial",FALSE
"3105","RandomFields","Spatial",TRUE
"3106","rangeMapper","Spatial",FALSE
"3107","RArcInfo","Spatial",FALSE
"3108","raster","Spatial",TRUE
"3109","rasterVis","Spatial",FALSE
"3110","RColorBrewer","Spatial",TRUE
"3111","rcosmo","Spatial",FALSE
"3112","recmap","Spatial",FALSE
"3113","regress","Spatial",FALSE
"3114","rgbif","Spatial",FALSE
"3115","rgdal","Spatial",TRUE
"3116","rgeos","Spatial",TRUE
"3117","RgoogleMaps","Spatial",FALSE
"3118","rgrass7","Spatial",FALSE
"3119","rnaturalearth","Spatial",FALSE
"3120","RNetCDF","Spatial",FALSE
"3121","rpostgis","Spatial",FALSE
"3122","RPostgreSQL","Spatial",FALSE
"3123","RPyGeo","Spatial",FALSE
"3124","RQGIS","Spatial",FALSE
"3125","RSAGA","Spatial",FALSE
"3126","RSurvey","Spatial",FALSE
"3127","rtop","Spatial",FALSE
"3128","rworldmap","Spatial",FALSE
"3129","rworldxtra","Spatial",FALSE
"3130","S2sls","Spatial",FALSE
"3131","seg","Spatial",FALSE
"3132","sf","Spatial",TRUE
"3133","sgeostat","Spatial",FALSE
"3134","shapefiles","Spatial",FALSE
"3135","shp2graph","Spatial",FALSE
"3136","siplab","Spatial",FALSE
"3137","smacpod","Spatial",FALSE
"3138","smerc","Spatial",FALSE
"3139","sp","Spatial",TRUE
"3140","spacetime","Spatial",TRUE
"3141","spacom","Spatial",FALSE
"3142","spaMM","Spatial",FALSE
"3143","spanel","Spatial",FALSE
"3144","sparr","Spatial",FALSE
"3145","spatgraphs","Spatial",FALSE
"3146","spatial","Spatial",FALSE
"3147","spatial.tools","Spatial",FALSE
"3148","spatialCovariance","Spatial",FALSE
"3149","SpatialEpi","Spatial",FALSE
"3150","SpatialExtremes","Spatial",FALSE
"3151","SpatialPosition","Spatial",FALSE
"3152","spatialprobit","Spatial",FALSE
"3153","spatialreg","Spatial",TRUE
"3154","spatialsegregation","Spatial",FALSE
"3155","SpatialTools","Spatial",FALSE
"3156","spatstat","Spatial",TRUE
"3157","spatsurv","Spatial",FALSE
"3158","spBayes","Spatial",FALSE
"3159","spBayesSurv","Spatial",FALSE
"3160","spcosa","Spatial",FALSE
"3161","spdep","Spatial",TRUE
"3162","sperrorest","Spatial",FALSE
"3163","spgrass6","Spatial",FALSE
"3164","spgwr","Spatial",FALSE
"3165","sphet","Spatial",FALSE
"3166","spind","Spatial",FALSE
"3167","splancs","Spatial",TRUE
"3168","splm","Spatial",FALSE
"3169","spm","Spatial",FALSE
"3170","spmoran","Spatial",FALSE
"3171","spsann","Spatial",FALSE
"3172","spselect","Spatial",FALSE
"3173","spsurvey","Spatial",FALSE
"3174","spTimer","Spatial",FALSE
"3175","SSN","Spatial",FALSE
"3176","starma","Spatial",FALSE
"3177","stars","Spatial",FALSE
"3178","statebins","Spatial",FALSE
"3179","Stem","Spatial",FALSE
"3180","stplanr","Spatial",FALSE
"3181","taRifx","Spatial",FALSE
"3182","tgp","Spatial",FALSE
"3183","tidycensus","Spatial",FALSE
"3184","tigris","Spatial",FALSE
"3185","tmap","Spatial",FALSE
"3186","trip","Spatial",FALSE
"3187","tripack","Spatial",FALSE
"3188","tripEstimation","Spatial",FALSE
"3189","UScensus2000cdp","Spatial",FALSE
"3190","UScensus2000tract","Spatial",FALSE
"3191","vardiag","Spatial",FALSE
"3192","vec2dtransf","Spatial",FALSE
"3193","vegan","Spatial",FALSE
"3194","viridis","Spatial",FALSE
"3195","Watersheds","Spatial",FALSE
"3196","wkb","Spatial",FALSE
"3197","adehabitatLT","SpatioTemporal",TRUE
"3198","animalTrack","SpatioTemporal",FALSE
"3199","argosfilter","SpatioTemporal",FALSE
"3200","BayesianAnimalTracker","SpatioTemporal",FALSE
"3201","BBMM","SpatioTemporal",FALSE
"3202","bcpa","SpatioTemporal",FALSE
"3203","CARBayesST","SpatioTemporal",FALSE
"3204","crawl","SpatioTemporal",FALSE
"3205","cshapes","SpatioTemporal",FALSE
"3206","ctmcmove","SpatioTemporal",FALSE
"3207","ctmm","SpatioTemporal",FALSE
"3208","diveMove","SpatioTemporal",FALSE
"3209","fishmove","SpatioTemporal",FALSE
"3210","FLightR","SpatioTemporal",FALSE
"3211","gapfill","SpatioTemporal",FALSE
"3212","GeoLight","SpatioTemporal",FALSE
"3213","googleVis","SpatioTemporal",FALSE
"3214","gstat","SpatioTemporal",TRUE
"3215","IDE","SpatioTemporal",FALSE
"3216","lgcp","SpatioTemporal",FALSE
"3217","lme4","SpatioTemporal",FALSE
"3218","M3","SpatioTemporal",FALSE
"3219","mkde","SpatioTemporal",FALSE
"3220","move","SpatioTemporal",FALSE
"3221","moveHMM","SpatioTemporal",FALSE
"3222","mvtsplot","SpatioTemporal",FALSE
"3223","ncdf4","SpatioTemporal",FALSE
"3224","nlme","SpatioTemporal",FALSE
"3225","openair","SpatioTemporal",FALSE
"3226","pastecs","SpatioTemporal",FALSE
"3227","pbdNCDF4","SpatioTemporal",FALSE
"3228","plm","SpatioTemporal",FALSE
"3229","plotKML","SpatioTemporal",FALSE
"3230","RandomFields","SpatioTemporal",TRUE
"3231","raster","SpatioTemporal",TRUE
"3232","rasterVis","SpatioTemporal",FALSE
"3233","rgl","SpatioTemporal",FALSE
"3234","rmatio","SpatioTemporal",FALSE
"3235","RNetCDF","SpatioTemporal",FALSE
"3236","rsatscan","SpatioTemporal",FALSE
"3237","sf","SpatioTemporal",FALSE
"3238","SimilarityMeasures","SpatioTemporal",FALSE
"3239","smam","SpatioTemporal",FALSE
"3240","solaR","SpatioTemporal",FALSE
"3241","sp","SpatioTemporal",TRUE
"3242","spacetime","SpatioTemporal",TRUE
"3243","spate","SpatioTemporal",FALSE
"3244","SpatioTemporal","SpatioTemporal",FALSE
"3245","spatstat","SpatioTemporal",FALSE
"3246","spBayes","SpatioTemporal",FALSE
"3247","sphet","SpatioTemporal",FALSE
"3248","splancs","SpatioTemporal",FALSE
"3249","splm","SpatioTemporal",FALSE
"3250","spTimer","SpatioTemporal",FALSE
"3251","stam","SpatioTemporal",FALSE
"3252","Stem","SpatioTemporal",FALSE
"3253","STMedianPolish","SpatioTemporal",FALSE
"3254","surveillance","SpatioTemporal",TRUE
"3255","trackeR","SpatioTemporal",FALSE
"3256","TrackReconstruction","SpatioTemporal",FALSE
"3257","trip","SpatioTemporal",TRUE
"3258","tripEstimation","SpatioTemporal",FALSE
"3259","VTrack","SpatioTemporal",FALSE
"3260","wildlifeDI","SpatioTemporal",FALSE
"3261","xts","SpatioTemporal",TRUE
"3262","AdapEnetClass","Survival",FALSE
"3263","addhazard","Survival",FALSE
"3264","AER","Survival",FALSE
"3265","ahaz","Survival",FALSE
"3266","AHR","Survival",FALSE
"3267","AIM","Survival",FALSE
"3268","APtools","Survival",FALSE
"3269","asaur","Survival",FALSE
"3270","asbio","Survival",FALSE
"3271","aster","Survival",FALSE
"3272","aster2","Survival",FALSE
"3273","BaSTA","Survival",FALSE
"3274","BayesPiecewiseICAR","Survival",FALSE
"3275","bayesSurv","Survival",FALSE
"3276","BayHaz","Survival",FALSE
"3277","BGPhazard","Survival",FALSE
"3278","Biograph","Survival",FALSE
"3279","BMA","Survival",FALSE
"3280","bnnSurvival","Survival",FALSE
"3281","boot","Survival",FALSE
"3282","bpcp","Survival",FALSE
"3283","bshazard","Survival",FALSE
"3284","casebase","Survival",FALSE
"3285","censReg","Survival",FALSE
"3286","CFC","Survival",FALSE
"3287","clinfun","Survival",FALSE
"3288","cmprsk","Survival",TRUE
"3289","cmprskQR","Survival",FALSE
"3290","coarseDataTools","Survival",FALSE
"3291","coin","Survival",FALSE
"3292","compareC","Survival",FALSE
"3293","compeir","Survival",FALSE
"3294","compound.Cox","Survival",FALSE
"3295","concreg","Survival",FALSE
"3296","condGEE","Survival",FALSE
"3297","condSURV","Survival",FALSE
"3298","controlTest","Survival",FALSE
"3299","CoxBoost","Survival",FALSE
"3300","coxinterval","Survival",FALSE
"3301","coxme","Survival",FALSE
"3302","coxphf","Survival",FALSE
"3303","coxphw","Survival",FALSE
"3304","CoxRidge","Survival",FALSE
"3305","coxrobust","Survival",FALSE
"3306","coxsei","Survival",FALSE
"3307","CPE","Survival",FALSE
"3308","Cprob","Survival",FALSE
"3309","CR","Survival",FALSE
"3310","crrp","Survival",FALSE
"3311","crrSC","Survival",FALSE
"3312","crrstep","Survival",FALSE
"3313","crskdiag","Survival",FALSE
"3314","currentSurvival","Survival",FALSE
"3315","Cyclops","Survival",FALSE
"3316","DAAG","Survival",FALSE
"3317","dblcens","Survival",FALSE
"3318","discSurv","Survival",FALSE
"3319","DStree","Survival",FALSE
"3320","DTDA","Survival",FALSE
"3321","dynamichazard","Survival",FALSE
"3322","dynfrail","Survival",FALSE
"3323","dynpred","Survival",FALSE
"3324","dynsurv","Survival",FALSE
"3325","eha","Survival",TRUE
"3326","ELYP","Survival",FALSE
"3327","emplik","Survival",FALSE
"3328","emplik2","Survival",FALSE
"3329","Epi","Survival",FALSE
"3330","epiR","Survival",FALSE
"3331","etm","Survival",FALSE
"3332","exactRankTests","Survival",FALSE
"3333","FamEvent","Survival",FALSE
"3334","fastcox","Survival",FALSE
"3335","fastpseudo","Survival",FALSE
"3336","FHtest","Survival",FALSE
"3337","fitdistrplus","Survival",FALSE
"3338","flexPM","Survival",FALSE
"3339","flexrsurv","Survival",FALSE
"3340","flexsurv","Survival",FALSE
"3341","frailtyEM","Survival",FALSE
"3342","frailtypack","Survival",FALSE
"3343","gamboostMSM","Survival",FALSE
"3344","gamlss.cens","Survival",FALSE
"3345","gbm","Survival",FALSE
"3346","gcerisk","Survival",FALSE
"3347","gems","Survival",FALSE
"3348","genSurv","Survival",FALSE
"3349","glmnet","Survival",FALSE
"3350","glmpath","Survival",FALSE
"3351","globalboosttest","Survival",FALSE
"3352","glrt","Survival",FALSE
"3353","gof","Survival",FALSE
"3354","GORCure","Survival",FALSE
"3355","gss","Survival",FALSE
"3356","GSSE","Survival",FALSE
"3357","gte","Survival",FALSE
"3358","hdnom","Survival",FALSE
"3359","ICBayes","Survival",FALSE
"3360","ICE","Survival",FALSE
"3361","icenReg","Survival",FALSE
"3362","ICGOR","Survival",FALSE
"3363","icRSF","Survival",FALSE
"3364","ICsurv","Survival",FALSE
